"Latitude","Longitude","obs_date","site_code","PM25_mass","Elemental_Carbon","Organic_Carbon","Sulfate","Nitrate","Ammonium"
41.560952,-124.083964,19980114,"060150002",6.2,0.11,0.24,0.122,0.0198,0.050205
41.560952,-124.083964,19980117,"060150002",4.1,0.11,0.373,0.3341,0.0721,0.14151
41.560952,-124.083964,19980121,"060150002",1,0.01,0.262,0.0436,0.0153,0.0197925
41.560952,-124.083964,19980124,"060150002",6,0.01,0.287,0.4856,0.234,0.23475
41.560952,-124.083964,19980128,"060150002",1.5,0.1,0.352,0.1365,0.0455,0.061425
41.560952,-124.083964,19980131,"060150002",1.5,0.05,0.378,0.0984,0.1029,0.0600525
41.560952,-124.083964,19980204,"060150002",3.3,0.02,0.161,0.133,0.0816,0.068235
41.560952,-124.083964,19980207,"060150002",1.7,0.01,0.194,0.1101,0.0392,0.0501075
41.560952,-124.083964,19980211,"060150002",3.1,0.05,0.252,0.1624,0.0973,0.0827925
41.560952,-124.083964,19980214,"060150002",0.4,0.01,0.125,0.1039,0.0251,0.04461
41.560952,-124.083964,19980218,"060150002",0.9,0.01,0.143,0.1013,0.0316,0.0450975
41.560952,-124.083964,19980221,"060150002",2.3,0.006,0.12,0.1454,0.0325,0.0618375
41.560952,-124.083964,19980225,"060150002",2.9,0.01,0.142,0.2925,0.0983,0.131805
41.560952,-124.083964,19980228,"060150002",,0.03,0.202,0.1367,0.0774,0.0686775
41.560952,-124.083964,19980304,"060150002",2.3,0.01,0,0.139,0.0758,0.06918
41.560952,-124.083964,19980307,"060150002",2.5,0.13,0.456,0.451,0.083,0.1878
41.560952,-124.083964,19980311,"060150002",2.2,0.04,0.28,0.2223,0.0802,0.1014075
41.560952,-124.083964,19980314,"060150002",6,0.03,0.476,0.611,0.3307,0.3035325
41.560952,-124.083964,19980318,"060150002",5.2,0.16,0.898,0.6365,0.4902,0.3489825
41.560952,-124.083964,19980321,"060150002",4,0.16,0.88,0.7599,0.1781,0.325035
41.560952,-124.083964,19980325,"060150002",2.7,0.03,0.249,0.4155,0.1741,0.194985
41.560952,-124.083964,19980328,"060150002",2.3,0.04,0.141,0.308,0.0927,0.1363575
41.560952,-124.083964,19980401,"060150002",6.7,0.07,0.367,0.6861,0.3959,0.346365
41.560952,-124.083964,19980404,"060150002",2.4,0.07,0.321,0.4553,0.1488,0.2042175
41.560952,-124.083964,19980408,"060150002",2.8,0.03,0.306,0.3831,0.1564,0.1788525
41.560952,-124.083964,19980411,"060150002",2.9,0.01,0.277,0.4875,0.1145,0.208575
41.560952,-124.083964,19980415,"060150002",4.7,0.05,0.375,0.6239,0.1871,0.27606
41.560952,-124.083964,19980418,"060150002",7.5,0.11,0.704,1.307,0.2891,0.5551725
41.560952,-124.083964,19980422,"060150002",7.1,0.13,1.118,1.0559,0.4782,0.5035575
41.560952,-124.083964,19980425,"060150002",2.2,0.01,0.286,0.2366,0.1188,0.115455
41.560952,-124.083964,19980429,"060150002",5.9,0.17,0.798,1.1793,0.1843,0.483705
41.560952,-124.083964,19980502,"060150002",2.5,0.03,0.424,0.3236,0.1914,0.164415
41.560952,-124.083964,19980506,"060150002",4,0.06,0.378,0.8602,0.1928,0.365955
41.560952,-124.083964,19980509,"060150002",4.8,0.02,0.453,0.7061,0.198,0.3093375
41.560952,-124.083964,19980513,"060150002",4.9,0.03,0.635,0.4981,0.2142,0.2349825
41.560952,-124.083964,19980516,"060150002",1.9,0.06,0.3,0.2856,0.0767,0.1243575
41.560952,-124.083964,19980520,"060150002",2.4,0.05,0.38,0.4551,0.1014,0.1934775
41.560952,-124.083964,19980523,"060150002",3.2,0.1,0.501,,,
41.560952,-124.083964,19980527,"060150002",1.6,0.09,0.374,0.2925,0.0769,0.12699
41.560952,-124.083964,19980530,"060150002",4.7,0.06,0.673,0.4353,0.2604,0.2218275
41.560952,-124.083964,19980603,"060150002",4.4,0.03,0.565,0.6167,0.3005,0.298875
41.560952,-124.083964,19980606,"060150002",5.6,0.16,1.048,1.3961,0.2958,0.5900925
41.560952,-124.083964,19980610,"060150002",3.9,0.002,0.152,0.4321,0.18,0.2025375
41.560952,-124.083964,19980613,"060150002",10.3,0,0.299,1.3398,0.4652,0.607095
41.560952,-124.083964,19980617,"060150002",11.5,0.03,0.655,1.0342,0.5729,0.5167275
41.560952,-124.083964,19980620,"060150002",12.8,0,0.548,1.3984,0.7869,0.7014525
41.560952,-124.083964,19980624,"060150002",1.8,0.002,0.055,0.4646,0.09,0.194475
41.560952,-124.083964,19980627,"060150002",6.9,0.01,0.631,0.5888,0.3372,0.29667
41.560952,-124.083964,19980701,"060150002",3.3,0.03,0.183,0.6408,0.2382,0.293895
41.560952,-124.083964,19980704,"060150002",2.1,0,0.208,0.2754,0.0735,0.1198125
41.560952,-124.083964,19980708,"060150002",1.4,0.04,0.111,0.2571,0.092,0.1171125
41.560952,-124.083964,19980711,"060150002",4.3,0.07,0.362,1.579,0.142,0.624075
41.560952,-124.083964,19980715,"060150002",1.8,0.06,0.623,0.3044,0.108,0.13845
41.560952,-124.083964,19980718,"060150002",1.4,0.06,0.361,0.3085,0.1056,0.1394475
41.560952,-124.083964,19980722,"060150002",2.4,0.06,0.484,0.4968,0.1244,0.21429
41.560952,-124.083964,19980725,"060150002",3.8,0.11,0.915,0.7781,0.2515,0.348375
41.560952,-124.083964,19980729,"060150002",3.6,0.11,0.578,0.8583,0.0739,0.33849
41.560952,-124.083964,19980801,"060150002",5.2,0.05,1.02,0.9078,0.2,0.385425
41.560952,-124.083964,19980805,"060150002",3.2,0.11,0.49,0.9353,0.1826,0.3918225
41.560952,-124.083964,19980808,"060150002",8.8,0.12,1.42,1.8211,0.4516,0.7845225
41.560952,-124.083964,19980812,"060150002",3.4,0.08,0.565,0.632,0.2843,0.3009675
41.560952,-124.083964,19980815,"060150002",2.6,0.002,0.323,0.6995,0.1661,0.299685
41.560952,-124.083964,19980819,"060150002",4.9,0.03,0.536,1.5396,0.4475,0.6780375
41.560952,-124.083964,19980822,"060150002",3,0.13,0.751,1.0139,0.163,0.4168875
41.560952,-124.083964,19980826,"060150002",5.8,0.26,0.989,1.666,0.3174,0.696165
41.560952,-124.083964,19980829,"060150002",2,0.08,0.543,0.5539,0.126,0.2360625
41.560952,-124.083964,19980902,"060150002",5.7,0.33,1.536,0.8827,0.6263,0.47193
41.560952,-124.083964,19980905,"060150002",6.7,0.05,0.476,1.1767,0.6509,0.587715
41.560952,-124.083964,19980916,"060150002",2.6,0.15,0.895,0.5246,0.188,0.239025
41.560952,-124.083964,19980919,"060150002",3.1,0.03,0.712,0.5726,0.2034,0.26049
41.560952,-124.083964,19980923,"060150002",3.4,0.04,0.262,0.7961,0.3468,0.3765675
41.560952,-124.083964,19980926,"060150002",3.4,0,0.498,0.446,0.3286,0.241185
41.560952,-124.083964,19980930,"060150002",2.2,0.08,0.493,0.3762,0.1742,0.18027
41.560952,-124.083964,19981003,"060150002",2.5,0,0.441,0.3255,0.1793,0.162405
41.560952,-124.083964,19981007,"060150002",5.7,0.22,1.291,1.0064,0.3718,0.461055
41.560952,-124.083964,19981010,"060150002",2,0.1,0.646,0.3122,0.1664,0.154515
41.560952,-124.083964,19981014,"060150002",2.7,0.02,0.603,0.3301,0.1712,0.1623075
41.560952,-124.083964,19981017,"060150002",4.2,0.14,1.551,0.372,0.2419,0.1939275
41.560952,-124.083964,19981021,"060150002",5.3,0.19,2.038,0.4264,0.1465,0.1928625
41.560952,-124.083964,19981024,"060150002",3.1,0.03,0.531,0.376,0.1325,0.1708125
41.560952,-124.083964,19981028,"060150002",3.8,0.02,0.715,0.2803,0.1814,0.1459275
41.560952,-124.083964,19981031,"060150002",5.6,0.41,2.662,0.2812,0.059,0.118725
41.560952,-124.083964,19981104,"060150002",3.1,0.13,1.163,0.2284,0.1928,0.12903
41.560952,-124.083964,19981107,"060150002",0.8,0.006,0.014,0.062,0.0222,0.028245
41.560952,-124.083964,19981111,"060150002",2.8,0.05,0.638,0.1342,0.2743,0.1120425
41.560952,-124.083964,19981114,"060150002",5,0.18,1.821,0.5649,0.274,0.2734875
41.560952,-124.083964,19981118,"060150002",2.4,0.02,0.137,0.3506,0.1028,0.154605
41.560952,-124.083964,19981125,"060150002",3.6,0,0.083,0.4722,0.173,0.216
41.560952,-124.083964,19981128,"060150002",1.1,0.01,0.06,0.1133,0.0378,0.0509925
41.560952,-124.083964,19981202,"060150002",0,0.01,0.042,0.0281,0.004,0.0114375
41.560952,-124.083964,19981205,"060150002",0.6,0.08,0.171,0.083,0.0227,0.0362325
41.560952,-124.083964,19981209,"060150002",2.7,0.01,0.28,0.1836,0.0979,0.0908775
41.560952,-124.083964,19981212,"060150002",2.3,0.06,0.533,0.3062,0.0999,0.1373025
41.560952,-124.083964,19981216,"060150002",2.9,0.09,0.79,0.1799,0.0452,0.0776325
41.560952,-124.083964,19981219,"060150002",2.3,0.07,0.59,0.3682,0.289,0.2031
41.560952,-124.083964,19981223,"060150002",1.7,0.12,0.627,0.1402,0.0574,0.06549
41.560952,-124.083964,19981230,"060150002",2.7,0.09,0.526,0.1474,0.1477,0.0885075
41.560952,-124.083964,19980107,"060150002",0.5,,,0.027,0.0104,0.012465
41.560952,-124.083964,19980110,"060150002",0.9,,,0.0232,0.012,0.0114
41.560952,-124.083964,19981121,"060150002",1.6,,,0.0924,0.0142,0.037845
40.53999,-121.57646,19980103,"060893003",2.2,0.01,0.125,0.0749,0.0291,0.034635
40.53999,-121.57646,19980107,"060893003",0.5,0.06,0.171,0.0258,0.0113,0.0122175
40.53999,-121.57646,19980110,"060893003",0.8,0.15,0.402,0.0144,0.003,0.006075
40.53999,-121.57646,19980114,"060893003",0,0.02,0.282,0.0188,0,0.00705
40.53999,-121.57646,19980128,"060893003",0.9,0.02,0.585,0.0966,0.0465,0.0466875
40.53999,-121.57646,19980131,"060893003",1.3,0.07,0.403,0.1169,0.1815,0.084675
40.53999,-121.57646,19980204,"060893003",0.7,0.01,0.341,0.0939,0.0874,0.0548775
40.53999,-121.57646,19980207,"060893003",0.6,0.003,0.225,0.0219,0.0073,0.009855
40.53999,-121.57646,19980211,"060893003",1.1,0.2,0.354,0.1367,0.1681,0.089085
40.53999,-121.57646,19980214,"060893003",0.6,0,0.166,0.096,0.0326,0.043335
40.53999,-121.57646,19980304,"060893003",0.7,0.01,0.39,0.0973,0.009,0.0385125
40.53999,-121.57646,19980307,"060893003",1.3,0.11,0.594,0.2697,0.0344,0.1088775
40.53999,-121.57646,19980311,"060893003",0.8,0.06,0.483,0.0783,0.016,0.0329625
40.53999,-121.57646,19980314,"060893003",3.9,0.14,0.902,0.9756,0.1002,0.388395
40.53999,-121.57646,19980318,"060893003",2.1,0.11,0.883,0.2651,0.0566,0.1121475
40.53999,-121.57646,19980321,"060893003",2.6,0.17,0.821,0.5167,0.251,0.2502375
40.53999,-121.57646,19980325,"060893003",0.4,0.07,0.515,0.0657,0.0202,0.0291825
40.53999,-121.57646,19980328,"060893003",0.5,0.07,0.543,0.0975,0.033,0.0439875
40.53999,-121.57646,19980401,"060893003",1.1,0.11,0.665,0.181,0.1374,0.09879
40.53999,-121.57646,19980404,"060893003",,0.03,0.349,0.1997,0.0647,0.089445
40.53999,-121.57646,19980415,"060893003",2,0.05,0.788,0.2892,0.04,0.11745
40.53999,-121.57646,19980418,"060893003",6.3,0.2,1.334,0.5027,0.0905,0.208875
40.53999,-121.57646,19980422,"060893003",12.7,0.24,1.465,1.1467,0.299,0.4972875
40.53999,-121.57646,19980425,"060893003",2.1,0.12,0.899,0.258,0.0805,0.1148625
40.53999,-121.57646,19980429,"060893003",15.7,0.25,1.471,1.1714,0.4178,0.53328
40.53999,-121.57646,19980502,"060893003",1.1,0.1,0.4,0.0826,0.0358,0.03903
40.53999,-121.57646,19980506,"060893003",0.3,0.06,0.445,0.0548,0.0351,0.0284475
40.53999,-121.57646,19980509,"060893003",0.5,0.02,0.384,0.0561,0.0143,0.024255
40.53999,-121.57646,19980513,"060893003",0.7,0.05,0.347,0.1138,0.1118,0.06783
40.53999,-121.57646,19980516,"060893003",1,0.09,0.35,0.2877,0.08,0.1258875
40.53999,-121.57646,19980520,"060893003",1,0.08,0.476,0.1968,0.1104,0.09864
40.53999,-121.57646,19980523,"060893003",4.6,0.26,1.469,0.7471,0.1873,0.322305
40.53999,-121.57646,19980527,"060893003",5.8,0.06,0.517,0.1969,0.0435,0.083625
40.53999,-121.57646,19980530,"060893003",5.8,0.06,0.601,0.0683,0.0155,0.0291
40.53999,-121.57646,19980603,"060893003",,0.1,0.45,0.001,0.004,0.001275
40.53999,-121.57646,19980606,"060893003",3.4,0.24,1.609,0.5617,0.0743,0.227355
40.53999,-121.57646,19980610,"060893003",4.6,0.08,1.031,0.6558,0.1317,0.2755575
40.53999,-121.57646,19980613,"060893003",3.1,0.1,0.978,0.572,0.0874,0.234165
40.53999,-121.57646,19980617,"060893003",1.4,0.02,0.557,0.1695,0.03,0.0703125
40.53999,-121.57646,19980620,"060893003",4.3,0.2,1.489,0.7159,0.2344,0.3212025
40.53999,-121.57646,19980624,"060893003",7,0.35,1.874,1.7103,0.33,0.7156125
40.53999,-121.57646,19980627,"060893003",2,0.15,0.893,0.271,0.0396,0.110535
40.53999,-121.57646,19980701,"060893003",5.2,0.27,1.482,0.9625,0.1736,0.3999975
40.53999,-121.57646,19980704,"060893003",5.2,0.25,1.703,0.8891,0.1026,0.3564975
40.53999,-121.57646,19980708,"060893003",8,0.26,2.031,1.083,0.1022,0.42912
40.53999,-121.57646,19980711,"060893003",6.6,0.2,1.675,0.8199,0.0831,0.32616
40.53999,-121.57646,19980715,"060893003",3.2,0.17,0.788,0.254,0.0452,0.10542
40.53999,-121.57646,19980718,"060893003",4.3,0.18,1.881,0.3737,0.042,0.1495875
40.53999,-121.57646,19980722,"060893003",6.1,0.37,1.845,0.7516,0.1075,0.3060375
40.53999,-121.57646,19980725,"060893003",8.1,0.56,2.991,1.1456,0.0971,0.4514475
40.53999,-121.57646,19980729,"060893003",4.6,0.45,1.741,0.86,0.0968,0.34428
40.53999,-121.57646,19980801,"060893003",2.7,0.17,1.261,0.434,0.0322,0.169995
40.53999,-121.57646,19980805,"060893003",4.2,0.27,1.407,0.7977,0.0561,0.31176
40.53999,-121.57646,19980808,"060893003",5.7,1.68,1.69,0.5342,0.2923,0.2660925
40.53999,-121.57646,19980812,"060893003",4.8,0.43,2.142,0.4683,0.054,0.1877625
40.53999,-121.57646,19980815,"060893003",5.9,0.4,1.931,0.8312,0.0837,0.3305325
40.53999,-121.57646,19980819,"060893003",9.6,0.36,2.426,1.4297,0.412,0.6288375
40.53999,-121.57646,19980822,"060893003",7.7,0.3,2.065,0.616,0.1218,0.258405
40.53999,-121.57646,19980826,"060893003",5.6,0.24,1.081,0.612,0.1546,0.264285
40.53999,-121.57646,19980902,"060893003",6.1,0.42,3.063,0.422,0.0548,0.17058
40.53999,-121.57646,19980905,"060893003",10.4,0.8,3.907,1.7743,0.2294,0.7169775
40.53999,-121.57646,19980909,"060893003",5.5,0.4,1.84,1.1424,0.6172,0.56727
40.53999,-121.57646,19980912,"060893003",3.4,0.25,1.538,0.6716,0.073,0.268275
40.53999,-121.57646,19980916,"060893003",3.7,0.25,1.26,0.9326,0.0971,0.3715725
40.53999,-121.57646,19980923,"060893003",6.3,0.49,2.348,1.0236,0.3106,0.453735
40.53999,-121.57646,19980926,"060893003",3.5,0.35,2.16,0.3332,0.126,0.1533
40.53999,-121.57646,19980930,"060893003",6.3,0.61,3.677,0.5208,0.0931,0.2162475
40.53999,-121.57646,19981003,"060893003",,0.32,2.553,0.4418,0.2157,0.2142075
40.53999,-121.57646,19981007,"060893003",5.2,0.48,2.417,0.459,0.4156,0.265635
40.53999,-121.57646,19981010,"060893003",17,1.3,11.556,0.3608,0.2254,0.186015
40.53999,-121.57646,19981014,"060893003",3.2,0.27,1.861,0.2682,0.1085,0.1249875
40.53999,-121.57646,19981017,"060893003",2.7,0.26,1.468,0.2391,0.036,0.0977625
40.53999,-121.57646,19981021,"060893003",3.6,0.26,1.104,0.709,0.0901,0.2861475
40.53999,-121.57646,19981024,"060893003",3,0.22,1.507,0.5254,0.486,0.306375
40.53999,-121.57646,19981028,"060893003",,0.3,2.066,0.519,0.3525,0.2739375
40.53999,-121.57646,19981031,"060893003",2.7,0.32,1.626,0.2438,0.0405,0.1005375
40.53999,-121.57646,19981104,"060893003",4.1,0.36,2.174,0.3788,0.1408,0.17373
40.53999,-121.57646,19981111,"060893003",2,0.08,2.282,0.1697,0.0395,0.072525
40.53999,-121.57646,19981114,"060893003",5.5,0.42,2.773,0.2186,0.241,0.1362
40.53999,-121.57646,19981118,"060893003",2.5,0.14,0.747,0.2337,0.0407,0.096795
40.53999,-121.57646,19981121,"060893003",1.8,0.07,0.755,0.5283,0.0691,0.21366
40.53999,-121.57646,19981125,"060893003",1.8,0.01,0.395,0.3656,0.1038,0.160455
40.53999,-121.57646,19981128,"060893003",0.6,0.06,0.497,0.1176,0.0404,0.05319
40.53999,-121.57646,19981202,"060893003",0,0.05,0.354,0.009,0.012,0.006075
40.53999,-121.57646,19981209,"060893003",0.6,0.04,0.388,0.1577,0.015,0.0625125
40.53999,-121.57646,19981212,"060893003",1.2,0.18,0.616,0.1927,0.0183,0.07638
40.53999,-121.57646,19981216,"060893003",,0.1,0.335,0.0556,0.003,0.021525
40.53999,-121.57646,19981223,"060893003",,0.03,1.078,0.0906,0.006,0.035325
40.53999,-121.57646,19981226,"060893003",,0.07,1.309,0.0958,0.014,0.039075
40.53999,-121.57646,19981230,"060893003",3.7,0.14,0.522,0.0785,0.013,0.0323625
40.53999,-121.57646,19980919,"060893003",0.8,,,0.1622,0.0699,0.0765525
40.53999,-121.57646,19981205,"060893003",0.3,,,0.0563,0.01,0.0233625
40.53999,-121.57646,19981219,"060893003",1.2,,,0.2058,0.151,0.11115
43.460556,-113.562222,19980103,"160230101",2.3,,,,,
43.460556,-113.562222,19980107,"160230101",4.5,,,,,
43.460556,-113.562222,19980110,"160230101",0.8,,,,,
43.460556,-113.562222,19980114,"160230101",0.9,,,,,
43.460556,-113.562222,19980117,"160230101",1,,,,,
43.460556,-113.562222,19980121,"160230101",0.9,,,,,
43.460556,-113.562222,19980124,"160230101",2.3,,,,,
43.460556,-113.562222,19980128,"160230101",1.9,,,,,
43.460556,-113.562222,19980131,"160230101",2.8,,,,,
43.460556,-113.562222,19980204,"160230101",2.9,,,,,
43.460556,-113.562222,19980207,"160230101",1.4,,,,,
43.460556,-113.562222,19980211,"160230101",1.8,,,,,
43.460556,-113.562222,19980214,"160230101",2.9,,,,,
43.460556,-113.562222,19980218,"160230101",2.3,,,,,
43.460556,-113.562222,19980221,"160230101",1.4,,,,,
43.460556,-113.562222,19980225,"160230101",0.9,,,,,
43.460556,-113.562222,19980228,"160230101",1.9,,,,,
43.460556,-113.562222,19980304,"160230101",0.8,,,,,
43.460556,-113.562222,19980307,"160230101",2.7,,,,,
43.460556,-113.562222,19980311,"160230101",3.5,,,,,
43.460556,-113.562222,19980314,"160230101",2.5,,,,,
43.460556,-113.562222,19980318,"160230101",1.1,,,,,
43.460556,-113.562222,19980321,"160230101",2.8,,,,,
43.460556,-113.562222,19980325,"160230101",1.1,,,,,
43.460556,-113.562222,19980328,"160230101",1.5,,,,,
43.460556,-113.562222,19980401,"160230101",4.1,,,,,
43.460556,-113.562222,19980404,"160230101",1.3,,,,,
43.460556,-113.562222,19980408,"160230101",1.1,,,,,
43.460556,-113.562222,19980411,"160230101",2.3,,,,,
43.460556,-113.562222,19980415,"160230101",1.1,,,,,
43.460556,-113.562222,19980418,"160230101",2.3,,,,,
43.460556,-113.562222,19980422,"160230101",8.7,,,,,
43.460556,-113.562222,19980425,"160230101",1.9,,,,,
43.460556,-113.562222,19980429,"160230101",4.6,,,,,
43.460556,-113.562222,19980502,"160230101",6.7,,,,,
43.460556,-113.562222,19980506,"160230101",8,,,,,
43.460556,-113.562222,19980509,"160230101",3.6,,,,,
43.460556,-113.562222,19980513,"160230101",2.7,,,,,
43.460556,-113.562222,19980516,"160230101",4,,,,,
43.460556,-113.562222,19980520,"160230101",3.8,,,,,
43.460556,-113.562222,19980523,"160230101",1.8,,,,,
43.460556,-113.562222,19980527,"160230101",1.3,,,,,
43.460556,-113.562222,19980603,"160230101",1.7,,,,,
43.460556,-113.562222,19980606,"160230101",2.4,,,,,
43.460556,-113.562222,19980610,"160230101",1.6,,,,,
43.460556,-113.562222,19980613,"160230101",3.1,,,,,
43.460556,-113.562222,19980617,"160230101",1.5,,,,,
43.460556,-113.562222,19980620,"160230101",1.2,,,,,
43.460556,-113.562222,19980624,"160230101",2.2,,,,,
43.460556,-113.562222,19980627,"160230101",1.7,,,,,
43.460556,-113.562222,19980701,"160230101",2.4,,,,,
43.460556,-113.562222,19980704,"160230101",4.3,,,,,
43.460556,-113.562222,19980708,"160230101",2.7,,,,,
43.460556,-113.562222,19980711,"160230101",3.2,,,,,
43.460556,-113.562222,19980715,"160230101",2.2,,,,,
43.460556,-113.562222,19980718,"160230101",5,,,,,
43.460556,-113.562222,19980722,"160230101",3.9,,,,,
43.460556,-113.562222,19980725,"160230101",4.1,,,,,
43.460556,-113.562222,19980729,"160230101",4.7,,,,,
43.460556,-113.562222,19980801,"160230101",3.5,,,,,
43.460556,-113.562222,19980805,"160230101",2.6,,,,,
43.460556,-113.562222,19980808,"160230101",4.4,,,,,
43.460556,-113.562222,19980812,"160230101",3.1,,,,,
43.460556,-113.562222,19980815,"160230101",4.7,,,,,
43.460556,-113.562222,19980819,"160230101",3.8,,,,,
43.460556,-113.562222,19980822,"160230101",3,,,,,
43.460556,-113.562222,19980826,"160230101",4.6,,,,,
43.460556,-113.562222,19980829,"160230101",7.7,,,,,
43.460556,-113.562222,19980902,"160230101",7.4,,,,,
43.460556,-113.562222,19980905,"160230101",7.5,,,,,
43.460556,-113.562222,19980909,"160230101",4,,,,,
43.460556,-113.562222,19980912,"160230101",2.5,,,,,
43.460556,-113.562222,19980916,"160230101",3.2,,,,,
43.460556,-113.562222,19980919,"160230101",1.8,,,,,
43.460556,-113.562222,19980923,"160230101",1.3,,,,,
43.460556,-113.562222,19980926,"160230101",0,,,,,
43.460556,-113.562222,19980930,"160230101",2.1,,,,,
43.460556,-113.562222,19981003,"160230101",2.6,,,,,
43.460556,-113.562222,19981007,"160230101",2.7,,,,,
43.460556,-113.562222,19981010,"160230101",2.8,,,,,
43.460556,-113.562222,19981014,"160230101",1.8,,,,,
43.460556,-113.562222,19981017,"160230101",2.3,,,,,
43.460556,-113.562222,19981021,"160230101",1.5,,,,,
43.460556,-113.562222,19981024,"160230101",5.3,,,,,
43.460556,-113.562222,19981028,"160230101",2.7,,,,,
43.460556,-113.562222,19981031,"160230101",2.3,,,,,
43.460556,-113.562222,19981118,"160230101",1.7,,,,,
43.460556,-113.562222,19981121,"160230101",0.8,,,,,
43.460556,-113.562222,19981125,"160230101",1,,,,,
43.460556,-113.562222,19981128,"160230101",1.1,,,,,
43.460556,-113.562222,19981202,"160230101",0,,,,,
43.460556,-113.562222,19981205,"160230101",2.1,,,,,
43.460556,-113.562222,19981209,"160230101",0.7,,,,,
43.460556,-113.562222,19981212,"160230101",3.2,,,,,
43.460556,-113.562222,19981216,"160230101",5.5,,,,,
43.460556,-113.562222,19981219,"160230101",1.4,,,,,
43.460556,-113.562222,19981223,"160230101",8.6,,,,,
43.460556,-113.562222,19981226,"160230101",0.5,,,,,
43.460556,-113.562222,19981230,"160230101",2.2,,,,,
44.170385,-114.928034,19980103,"160370002",0.3,,,,,
44.170385,-114.928034,19980107,"160370002",0.9,,,,,
44.170385,-114.928034,19980110,"160370002",1.8,,,,,
44.170385,-114.928034,19980114,"160370002",2.2,,,,,
44.170385,-114.928034,19980121,"160370002",1,,,,,
44.170385,-114.928034,19980124,"160370002",1.1,,,,,
44.170385,-114.928034,19980128,"160370002",1.9,,,,,
44.170385,-114.928034,19980131,"160370002",1.5,,,,,
44.170385,-114.928034,19980204,"160370002",2,,,,,
44.170385,-114.928034,19980207,"160370002",0.8,,,,,
44.170385,-114.928034,19980211,"160370002",0.6,,,,,
44.170385,-114.928034,19980214,"160370002",0.6,,,,,
44.170385,-114.928034,19980218,"160370002",1,,,,,
44.170385,-114.928034,19980221,"160370002",0.5,,,,,
44.170385,-114.928034,19980225,"160370002",1.8,,,,,
44.170385,-114.928034,19980228,"160370002",1.4,,,,,
44.170385,-114.928034,19980304,"160370002",0.6,,,,,
44.170385,-114.928034,19980307,"160370002",1.4,,,,,
44.170385,-114.928034,19980311,"160370002",1.3,,,,,
44.170385,-114.928034,19980314,"160370002",2.1,,,,,
44.170385,-114.928034,19980318,"160370002",1.1,,,,,
44.170385,-114.928034,19980321,"160370002",2.3,,,,,
44.170385,-114.928034,19980325,"160370002",1.5,,,,,
44.170385,-114.928034,19980328,"160370002",1.8,,,,,
44.170385,-114.928034,19980401,"160370002",2.5,,,,,
44.170385,-114.928034,19980408,"160370002",1.1,,,,,
44.170385,-114.928034,19980411,"160370002",2.8,,,,,
44.170385,-114.928034,19980415,"160370002",1.4,,,,,
44.170385,-114.928034,19980418,"160370002",2.6,,,,,
44.170385,-114.928034,19980422,"160370002",5.8,,,,,
44.170385,-114.928034,19980425,"160370002",1.6,,,,,
44.170385,-114.928034,19980429,"160370002",47,,,,,
44.170385,-114.928034,19980502,"160370002",5.5,,,,,
44.170385,-114.928034,19980506,"160370002",4.9,,,,,
44.170385,-114.928034,19980509,"160370002",2.5,,,,,
44.170385,-114.928034,19980513,"160370002",0.7,,,,,
44.170385,-114.928034,19980516,"160370002",1.2,,,,,
44.170385,-114.928034,19980520,"160370002",3.5,,,,,
44.170385,-114.928034,19980523,"160370002",1.9,,,,,
44.170385,-114.928034,19980527,"160370002",1,,,,,
44.170385,-114.928034,19980530,"160370002",0.8,,,,,
44.170385,-114.928034,19980603,"160370002",1.4,,,,,
44.170385,-114.928034,19980606,"160370002",1.7,,,,,
44.170385,-114.928034,19980610,"160370002",2.9,,,,,
44.170385,-114.928034,19980613,"160370002",2.9,,,,,
44.170385,-114.928034,19980617,"160370002",1.2,,,,,
44.170385,-114.928034,19980620,"160370002",1.8,,,,,
44.170385,-114.928034,19980624,"160370002",2.4,,,,,
44.170385,-114.928034,19980627,"160370002",1,,,,,
44.170385,-114.928034,19980701,"160370002",3.7,,,,,
44.170385,-114.928034,19980704,"160370002",4.5,,,,,
44.170385,-114.928034,19980708,"160370002",3.5,,,,,
44.170385,-114.928034,19980711,"160370002",3.4,,,,,
44.170385,-114.928034,19980715,"160370002",3.3,,,,,
44.170385,-114.928034,19980718,"160370002",6.5,,,,,
44.170385,-114.928034,19980722,"160370002",4.1,,,,,
44.170385,-114.928034,19980725,"160370002",5.9,,,,,
44.170385,-114.928034,19980729,"160370002",5.5,,,,,
44.170385,-114.928034,19980801,"160370002",3.7,,,,,
44.170385,-114.928034,19980805,"160370002",4.4,,,,,
44.170385,-114.928034,19980808,"160370002",4.8,,,,,
44.170385,-114.928034,19980812,"160370002",4.4,,,,,
44.170385,-114.928034,19980815,"160370002",4.7,,,,,
44.170385,-114.928034,19980819,"160370002",3.1,,,,,
44.170385,-114.928034,19980822,"160370002",4.9,,,,,
44.170385,-114.928034,19980826,"160370002",3.4,,,,,
44.170385,-114.928034,19980829,"160370002",5.2,,,,,
44.170385,-114.928034,19980916,"160370002",3,,,,,
44.170385,-114.928034,19980919,"160370002",0.8,,,,,
44.170385,-114.928034,19980930,"160370002",2.9,,,,,
44.170385,-114.928034,19981003,"160370002",2.3,,,,,
44.170385,-114.928034,19981007,"160370002",1.9,,,,,
44.170385,-114.928034,19981010,"160370002",1.6,,,,,
44.170385,-114.928034,19981014,"160370002",2.1,,,,,
